Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nicaragua,NIC,GDP (current US$),223854667,240524723,265291589,292916241,341973759,566542872,606671444,657171437,695899980,747971450,776585681,826571413,880842890,1093571442,1520900045,1590428523,1847871372,2239857061,2142128604,1527852636,2189347368,2448290110,2465165180,2743341724,3105517091,2683816289,2885710609,3851213728,2631096767,1013184746,1009455484,1488804124,1792800000,1756454248,3863185119,4140470000,4308351903,4389965591,4635267225,4855717875,5107329007,5323146566,5224213018,5322454926,5795568205,6321335612,6763361733,7423313549,8496946608,8298679909,8758639096,9774307336,10532006608,10982979274,11880434071,12756706583,13286083645,13785909906,13025239912,12.6B,12.6B,14.0B
Netherlands,NLD,GDP (current US$),12276734172,13493833740,14647057370,15891241386,18699380731,21000586933,22867203317,25087562181,27817605743,34035946604,38164716625,44579122807,54706557264,71840909664,87243413395,100249523353,109168720620,127016990213,155859695457,179669405690,195152092662,164134217080,158479527936,153445465987,143912664148,143845822718,200862095701,245046310923,261910508418,258336705809,318330511921,327500327676,362962872180,353550169673,379130260322,452301674444,450490196078,416812740005,438008220395,447049523050,417479337445,431586852370,473861980071,580070360702,658380081545,685348181516,733955269899,848558887541,951869997864,871518638049,847380859017,905270626333,838923319920,877172824535,892167986714,765572770634,784060430240,833869641687,914043438180,910.2B,913.9B,1018.0B
Norway,NOR,GDP (current US$),5163271598,5632460937,6066976683,6510239503,7159202706,8058681060,8696460205,9514496703,10159934137,11063065083,12814123115,14583114840,17358610850,22534253703,27145693810,32877805200,35942270686,41508030431,46523091010,53132244624,64439382896,63596654761,62647195538,61627240831,62057955033,65416879914,78693253276,94230055659,101900260856,102633789558,119791683308,121872464483,130838040068,120579072751,127131461120,152029612325,163520109151,161356631888,154163364303,162284465073,171247131269,173972218824,195524186478,228858506822,264511630667,308884284051,345581369966,400937100159,462250000000,386190385319,428757038467,498283438454,509506317147,522761531915,498410050251,385801550067,368827142857,398393955269,436999692591,404.9B,362.2B,482.4B
Nepal,NPL,GDP (current US$),508334414,531959562,574091101,496947904,496098775,735267082,906811944,841974025,772228643,788641965,865975309,882765472,1024098805,972101725,1217953547,1575789254,1452792989,1382400000,1604162497,1851250008,1945916583,2275583317,2395429852,2447174803,2581207388,2619913956,2850784523,2957255380,3487009748,3525228153,3627562403,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007055042,6050875807,6330473097,7273938315,8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,21573862467,21703106502,22162208956,22731602970,24360795411,24524098185,28971589213,33111525872,34.2B,33.4B,36.3B
Nauru,NRU,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47564520,66055408,96927201,98491844,104654365,86529661,99723395,109359680,124021394,118.7M,114.6M,133.2M
New Zealand,NZL,GDP (current US$),5485854792,5670064168,6077496268,6638937283,7274144351,5654463586,5863733231,5961418094,5180597621,5761588762,,7911136757,9567331065,12802281898,13940981798,12861983284,13604832424,15446825318,18530518395,20731243113,23244547385,24417617184,24164603059,24309279706,21665975319,24679795396,30604668357,40376354070,45176811594,43920222525,45495129385,42745329732,41649829860,46775620817,55314732279,63918703507,70140835299,66075143415,56227169851,58762260626,52623281957,53872425917,66627729311,88250885550,103905210084,114720129550,111538810713,137188946866,133131369930,121373602349,146517541181,168291357112,176206659723,190906575136,201313497221,178064471138,188838342528,206623758800,211953111036,213.4B,211.7B,250.0B
Oman,OMN,GDP (current US$),,,,,,63287595,67768132,107152720,188864891,239980802,256299496,301010587,366857738,483033932,1645917776,2096699189,2560220035,2741169948,2740301390,3733352635,5981760278,7259120151,7554719456,7932541691,8821366532,10005500579,7323822251,7811183095,8386215865,9372171651,11685045514,11341482445,12452275683,12493107932,12918855657,13802600780,15277763329,15837451235,13996914694,15593456177,19507452536,19452000520,20142756047,21633708192,24763712874,31081991678,37215779714,42085379454,60905452536,48388363589,64993498049,77497529259,87408842653,89936020806,92699089727,78710793238,75128738622,80856697009,91505851756,88.1B,74.0B,85.9B
Other small states,OSS,GDP (current US$),,,,,,,,,,,3136476959,3723426344,4506546713,6529375923,12037239754,13436837667,16704012207,18809922826,20752026456,26946863025,37417416944,37615307069,35579096423,33610515753,33852774937,32170855264,32577247330,38664036948,43438789148,45483670062,54434615052,56052410140,61143960155,58226835011,60908208951,70232782412,73995137576,76863051372,75292616833,80948689717,91409484062,90943070776,98114311646,122145547138,151573297105,183626997446,215785894154,264055704495,323026840855,277199129949,322471063933,396965637170,414201992255,432289396602,446284720914,369987880629,365901654952,398431383420,441994932566,432.8B,376.5B,447.3B
Pakistan,PAK,GDP (current US$),3749265015,4118647627,4310163797,4630827383,5204955901,5929231415,6561108778,7464510710,8041999160,8683116338,10027509450,10665896682,9415016360,6383429490,8899191919,11230606061,13168080808,15126060606,17811515152,19688383838,23654444444,28100606061,30725971564,28691889764,31151825467,31144920844,31899070056,33351529275,38472742808,40171018229,40010423970,45625234698,48884606848,51809949334,52293456906,60636022423,63320122807,62433300338,62191955814,62973855719,82017743416,79484403985,79904985385,91760542940,107759683863,120055291993,137264061106,152385716312,170077814106,168152775283,177165635077,213587413184,224383620830,231218567179,244360888751,270556131701,313629858860,339205615769,356128224957,320.9B,300.3B,346.3B
Panama,PAN,GDP (current US$),537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440287600,34686224300,40429734400,45599994000,49921464400,54091713800,57907695400,62202725200,64929409200,67.0B,54.0B,63.6B
Peru,PER,GDP (current US$),2571908062,2899654840,3286773188,3600957771,4356913870,5166861068,6113607728,6204253759,5736083835,6420909790,7432223177,8289582883,9189413409,10994381895,13858441211,16877163792,15947709380,14620386674,12519809967,15934081741,18127754429,21664528003,21781007709,17330726371,17584444210,16548827018,15244232958,20702298397,15439408447,22499559086,26410386669,34341465998,35966302303,34832077221,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,102170981144,120550599815,120822986521,147528937029,171761737047,192648999090,201175469114,200789362452,189805300842,191895943824,211007207484,222597212925,228.3B,201.7B,223.2B
Philippines,PHL,GDP (current US$),7515886651,8171186335,4954529277,5505055618,5953766854,6517304758,7189017888,7724873935,8632749269,9571800653,7559179530,8375086047,9067872579,11412421020,15607825071,16875240684,19380945793,22283185056,25762077666,31218507870,36848242784,40499645207,42206011275,37759237658,35730202751,34961565263,33987178952,37791442731,43152077818,48513735779,50508286642,51784207132,60422309295,62036625222,73159245526,84644220101,94648084429,94106183450,74492325248,85640133800,83669693589,78921234458,84307291974,87039145965,95002028505,107419961718,127652859201,155980378254,181624577155,175974711592,208368726861,234216930370,261920509951,283902728261,297483247101,306446140629,318626761493,328480867143,346842094175,376.8B,361.8B,394.1B
Palau,PLW,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,298300000,285300000,284700000,274.2M,257.7M,
Papua New Guinea,PNG,GDP (current US$),230496033,244832035,261184037,275968039,305312044,344159480,390973233,441706910,485160824,551237317,645537126,717716130,858802036,1299105241,1467346060,1356591177,1511856584,1640763204,1947947524,2293621944,2545983008,2498068351,2368584970,2562492525,2552526263,2423373088,2648033766,3143848331,3655979702,3546460177,3219730365,3787394958,4377980510,4974550286,5502786070,4636057476,5155311077,4936615299,3789443015,3477038204,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8355006707,9545177014,11670840932,11619637799,14250755231,17984910502,21295659244,21261432791,23210682538,21723531173,20759069103,22742613554,24109509853,24.8B,24.7B,26.6B
Poland,POL,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977749037,85500935935,94337050693,96045645026,110803391517,142292783505,160193242090,159357789772,174685791564,170031005016,172219461126,190905493539,199072058824,217827260806,255110181540,306144336270,344622003094,429028505365,533609081853,439737508413,479834179020,528301269070,498523568248,521016262735,542477096212,477811911394,472630364208,526508877305,587411745162,597.3B,596.6B,674.0B
Puerto Rico,PRI,GDP (current US$),1691900000,1865100000,2094400000,2333600000,2570500000,2881500000,3170500000,3532700000,3941700000,4460700000,5034700000,5646800000,6328900000,7002400000,7684800000,8198300000,8968600000,9910900000,11165000000,12750000000,14436100000,15955700000,16764200000,17276600000,19162600000,20289200000,22009300000,24025800000,26385800000,28161200000,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,57841000000,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,100351700000,101564800000,102450000000,102445800000,103375500000,104336700000,103445526000,100925000000,104.9B,103.1B,
"Korea, Dem. People's Rep.",PRK,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP (current US$),3193200404,3417516639,3668222358,3905734460,4235608178,4687464055,5135387846,5740241166,6354262628,6969025826,8108235704,9201604240,11239117865,15090564186,17512391476,19347607843,20332831565,21439523311,23487614051,26622819672,32896519824,31977276873,30527754793,27239650742,25217969050,27115807742,38745901354,48182925857,56347250696,60594092182,78713860217,89233599278,107592098307,95009751901,99688641304,118122007430,122630089680,117016535163,123946327916,127470385557,118605192877,121604107165,134795565549,165226175537,189382122532,197253876705,208756449276,240496147317,263416394624,244667762836,238113003233,245117990242,216224240578,226433858006,229901964222,199394066525,206426152309,221357874719,242313116578,240.0B,228.5B,249.9B
Paraguay,PRY,GDP (current US$),,,,,,443587302,465888889,492674603,517650794,556293651,594611111,664571429,769039683,995531746,1333475397,1511420635,1698960317,2092158730,2559857143,3416777778,4448087302,5624515873,5419411765,5673248726,4502462807,3282449236,3723993943,3971044724,4255683528,4757732200,5812114523,6984367763,7157424031,7249533620,7870982005,9062131475,9788391781,9965225678,9260481572,8837070236,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856393235,24615276690,22355161514,27129301212,33737052170,33296438306,38651334288,40377987209,36211372703,36089550659,38997129474,40225448341,37.9B,35.4B,39.0B
West Bank and Gaza,PSE,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000,3282800000,3409600000,3759800000,4067800000,4271200000,4313600000,4003700000,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17.1B,15.5B,18.0B
French Polynesia,PYF,GDP (current US$),,,,,,176534588,215659453,220984367,259590074,242943783,254036001,296865513,326433558,431252938,555340844,690323391,732288909,793196379,1005569841,1215032465,1362159376,1279973323,1286462554,1335935751,1379073196,1507225617,2301627740,2543164237,2687524331,2636473758,3181206211,3267367651,3558359184,3396259324,3522272234,3982376722,3954697174,3566672622,3774675105,3795764728,3453920575,,,,,,,,,,,,,,,5325848045,5497037293,5833351478,6135117589,6.0B,5.7B,
Qatar,QAT,GDP (current US$),,,,,,,,,,,301791302,387700084,510259941,793884368,2401403227,2512784033,3284301332,3617580172,4052000413,5633000318,7829094613,8661263764,7596703214,6467582308,6704395824,6153296456,5053021951,5446428681,6038187033,6487912088,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,115270054945,97798351648,125122306346,167775268614,186833502362,198727642979,206224598565,161739955578,151732181857,161099122215,183334953813,175.8B,144.4B,179.6B
Romania,ROU,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,38413636364,40809523810,42105263158,38995454545,28998684211,25121666667,26362894737,30074440483,37435317265,36937074278,35574916295,41694118973,35952781582,37253259017,40394824679,46066101951,57806506024,74972669057,98452791983,122022997508,174585202805,214313628965,174103695930,166309355235,183326740143,170635805317,190801346194,199959363430,177729210875,188128818486,211695422579,241457403085,249.9B,249.5B,284.1B
Russian Federation,RUS,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,554713455150,506500173960,516814274022,517962962963,460290556901,435083713851,395077301248,395537185735,391724890744,404928954192,270955486862,195907128351,259710142197,306602070621,345470494418,430347770732,591016690743,764017107992,989930542279,1299705764824,1660846387625,1222644282202,1524917468442,2045925608274,2208295773643,2292473246621,2059241965491,1363481063447,1276786979222,1574199387071,1657329646184,1693.1B,1488.3B,1775.8B
Rwanda,RWA,GDP (current US$),119000024,122000016,125000008,128000000,129999994,148799980,124525703,159560018,172200018,188700037,219900006,222952578,246457838,290746157,308458423,571863296,637754162,746650559,905709147,1109346221,1254765350,1407062608,1407242640,1479688126,1587412957,1715625839,1944711061,2157434025,2395493878,2405021933,2550185618,1911600970,2029026704,1971525999,753636370,1293535011,1382334879,1851558302,1989343495,2155707325,2067579822,1965500949,1964832512,2137156727,2375376873,2932340855,3318107347,4068224991,5177230923,5671592572,6121529488,6881379762,7650671477,7815975294,8234762201,8539424910,8690878328,9252834120,9642440646,10.4B,10.2B,11.1B
Saudi Arabia,SAU,GDP (current US$),,,,,,,,,4187777711,4485777644,5377268848,7184863276,9664067930,14947491056,45412971910,46773303721,64005623870,74188363505,80265732292,111859726428,164541658298,184291888769,153238991867,129171602026,119624918956,103897892811,86962013011,85695941760,88256162069,95344352822,117630271802,132223268491,137087876662,132967901415,135174886489,143343036342,158662398745,165963557410,146775498080,161716960000,189514926213,184137469733,189605920240,215807655253,258742263040,328459700115,376900135728,415964583055,519796738640,429097899280,528207332650,671238840108,735974843349,746647127408,756350347320,654269739552,644935682011,688586094413,816578674529,803.6B,703.4B,833.5B
Sudan,SDN,GDP (current US$),1307333333,1419333333,1541666667,1568333333,1611333333,1679333333,1723000000,1865666667,1947333333,2144333333,2437666667,2656000000,2882000000,3571666667,4595000000,5598000000,6979333333,8704000000,7670500000,9032250000,8951800000,10016500000,8316000000,8230153846,10447615385,8089391304,10092200000,12093333333,14372555556,21408111111,33641222222,43891285714,7034219713,8881785938,12794192334,13829744879,9018243044,11681494637,11250327988,10682045258,12257418326,15716489370,18136839087,21355576673,26645490675,35182105414,45264519503,59440139775,64831935604,58316191440,74151186600,78403418360,63195499524,66026600235,76818327442,84985132167,102943741649,129717804935,32333780383,32.3B,27.0B,34.3B
Senegal,SEN,GDP (current US$),1003692375,1058975266,1085475574,1122139637,1188930568,1210058396,1246908374,1246480959,1309384830,1245234807,1297407829,1339548824,1620857277,1863398448,2099324950,2830388405,2869777812,2938046307,3280354339,4084878668,4510107330,4095892072,4013950869,3569356462,3485165161,3818944603,5392093508,6487352283,6418419798,6366039353,7390967035,7255210701,7769817869,7367985695,5034588159,6326342963,6559712551,6041478436,6505607633,6592835458,6013184809,6507824767,7006402592,8768721956,10076817278,11009032665,11697918803,13994218939,16853991177,16145868285,16121314671,17814284622,17660871726,18918668644,19797254643,17774766636,19040312815,20996564752,23116897847,23.4B,24.5B,27.6B
Singapore,SGP,GDP (current US$),704756305,764634784,826244610,917614008,894159153,974650464,1096432771,1238043904,1425715406,1659904613,1920586698,2263785444,2721440981,3696213333,5221534956,5633673930,6327077974,6618585074,7517176355,9296921724,11896256783,14175228844,16084252378,17784112150,19749361098,19156532746,18586746057,20919215578,25371462488,30465364739,36144336769,45466164978,52130263966,60603478153,73690847191,87810991957,96295886525,100124191810,85728310229,86284660767,96074477958,89794943350,92537752709,97645448284,115035498758,127807618361,148630373214,180941941477,193611986713,194152286009,239809387605,279351168707,295087220933,307576360585,314851156183,308004146058,318832428520,343193352162,376998146501,375.5B,345.3B,397.0B
Solomon Islands,SLB,GDP (current US$),,,,,,,,25203524,28084253,28606411,,50056883,40606712,55272109,84539332,74617096,83099108,93147039,111022090,151270208,182852054,193750476,192901943,181220350,181570454,165524981,147620048,155128568,176494422,172882436,214877638,227536283,269034596,300749475,402831865,469443202,510580417,526559956,457584496,488028751,419845232,409507389,346405302,352531728,397557524,476836691,538614679,620211239,699203616,735997356,846767636,1049889692,1191045573,1284763287,1335584912,1307082934,1378543909,1483793468,1574622018,1.6B,1.5B,1.6B
Sierra Leone,SLE,GDP (current US$),322009472,327834681,342721580,348546952,371848115,359379856,375479850,348795303,329860092,408690163,434410374,419549425,465381090,575230234,648590643,679335901,594895672,691777758,960728339,1109374722,1100685845,1114830472,1295361886,995104305,1087471862,856890499,490181457,701307602,1055083945,932974412,649644827,779981459,679997998,768812335,911915971,870758739,941742153,850218034,672375927,669384769,635874002,1090467712,1253340520,1385810072,1448536631,1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875,3674794530,3719369107,4085114794,4.1B,4.1B,4.2B
El Salvador,SLV,GDP (current US$),,,,,,877720000,929520000,976200000,1009760100,1049400000,1132920000,1186120000,1263720000,1442320000,1665880000,1884120100,2328280100,2941640100,3127960000,3463639900,3573959900,3437200200,3399189100,3506347800,3661683400,3800368600,3771663200,3958045800,4189880000,4372215300,4817542204,5252342400,5813399300,6680269200,7679384000,8921947100,9586327800,10221705900,10936669900,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,14698000000,15999890000,17011750000,17986890000,17601620000,18447920000,20283780000,21386150000,21990960000,22593470000,23438240000,24191430000,24979190000,26020850000,26.9B,24.6B,28.7B
San Marino,SMR,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109098658,1005159388,1077413479,1168269231,1464326161,1723750000,1785847531,1908167106,2185874624,2393437820,2056126702,1881214371,1813752784,1604779648,1678841812,1673973695,1419394763,1468377242,1528630705,1655300897,1.6B,1.5B,
Somalia,SOM,GDP (current US$),180459937,191659914,203531928,216145936,229529913,243724533,257374456,271780365,286718280,306357285,322600009,331102742,416942437,507028428,467577432,710850227,807275809,498550873,564986060,590419855,603592657,699112267,774419570,733901366,788307213,876404618,930318705,1009792724,1038291284,1092392963,917044228,,,,,,,,,,,,,,,,,,,,,,,4574495667,5021956321,5331761394,5529873480,5609000000,5850677296,6.5B,7.0B,7.3B
Serbia,SRB,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16832598870,21818007449,25676488000,19457979423,19388663551,6875845987,12960538724,17120906918,22482365322,26141968161,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39655958843,40692643373,44179055280,50640650221,51.5B,53.3B,63.1B
South Sudan,SSD,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760,,,,,,
Sao Tome and Principe,STP,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75951211,85171308,102085583,114582562,136450275,142775597,149146423,188021191,187820465,196652514,231489270,250680846,300554484,346528329,316066072,345495615,375614126,412253810,427.4M,472.9M,547.1M
Suriname,SUR,GDP (current US$),99650000,107700000,116150000,125950000,134400000,154150000,190350000,220700000,241350000,259650000,274900000,301000000,311950000,339450000,409850000,465500000,505500000,641500000,735500000,782500000,795000000,889000000,915000000,883500000,864000000,873000000,891000000,980000000,1161000000,542600000,388400000,448100000,404600000,428764706,605492537,691590498,861411471,926422500,1110850000,886290698,947671970,834279358,1093574468,1274190311,1484092538,1793388732,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5145757576,5240606061,5126291451,3317438911,3591623596,3996247906,4.0B,2.9B,2.9B
Slovak Republic,SVK,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12747380650,14272201755,15495514297,16520676974,20162936291,25840146405,27925036755,27706028096,29856000671,30463670124,29242558797,30778781607,35297794386,46919965224,57437444469,62808723477,70767338922,86563986799,100879902985,89399303222,90801178162,99492917849,94253181330,98569320343,101089178418,88636928905,89674927723,95393515078,105612792517,105.3B,105.2B,114.9B
Slovenia,SVN,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21352224019,21507232649,20763101741,22146231968,22711384311,20289627637,20876309970,23489890274,29634713641,34414784504,36206395971,39481045038,48067401207,55779427740,50567734886,48208240226,51583869785,46577793184,48415657265,49997186439,43107506024,44766722791,48589100043,54163591695,54.2B,53.6B,61.5B
Sweden,SWE,GDP (current US$),15822585034,17212686615,18667251380,20204870630,22532416750,24795499686,26971486546,29275995675,31066819929,33738102482,38092452061,41566412923,48954145809,59404966684,66013338965,82885397621,89362071673,94468740851,104442351223,123386410161,142092068281,129686938223,114380557731,105014356667,109201362581,114123537582,150498057724,183009638351,206986674501,217948315625,261846194499,274229034312,284321115595,212953336588,229033566615,267305875261,291743811512,268146144678,270809066781,274072182417,262835454367,242395852494,266849061836,334337212322,385118044877,392218088879,423093437424,491252589217,517706149201,436537014294,495812558843,574094112973,552483727283,586841821797,581964017237,505103781350,515654671470,541018749769,555455371487,533.9B,541.5B,627.4B
Eswatini,SWZ,GDP (current US$),35076158,43025199,45927061,54128377,64979280,70278594,76858463,74758505,79798404,105417892,112137757,136465324,146741251,221902017,264311994,288302907,272539098,304047838,340616375,412093134,542000514,570761167,537575981,555336146,494475700,360075380,449146608,584135560,692016714,696915431,1114703088,1156141998,1284766234,1357206996,1419293455,1698982438,1602760100,1716699913,1576904292,1547884442,1738100853,1542477309,1432228125,2197612701,2770082792,3178126492,3291353836,3469363996,3294093485,3580417067,4438778424,4820499924,4886533033,4597532030,4422968340,4063245671,3816022047,4402969226,4666784618,4.5B,4.0B,4.9B
Sint Maarten (Dutch part),SXM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936089385,985865922,1022905028,1245251397,1253072626,1263687151,1191620112,1185474860,,,
Seychelles,SYC,GDP (current US$),12012012,11592012,12642027,13923029,15393032,15603033,16443035,16632033,16074027,16452028,18432031,21965952,30645121,36896278,43134499,47803146,49278980,64526399,85552370,127261099,147357223,154902869,147912070,146712851,151313242,168887539,207850624,249267040,283828769,304832867,368584759,374359556,433667194,473916819,486451205,508221508,503068472,562958837,608369282,622985494,614879765,622262057,697518248,705704816,839319927,919103255,1016418229,1033561654,967199594,847397850,969940010,1065823923,1059496470,1328089686,1387577763,1415998663,1490226454,1573428277,1636310049,1.7B,1.2B,1.3B
Syrian Arab Republic,SYR,GDP (current US$),857704413,945244972,1110565881,1200447408,1339494267,1329842435,1321204503,1443717801,1562303429,1796596911,1780104712,2097643979,2415706806,2579219251,4244670160,5566756757,6417632803,6882292994,8251974522,9929681529,13062420382,16758471338,17525605096,18672866242,19195414013,21203821656,25460636943,32538089172,16574342984,18609532294,23904498886,27756258352,33107349666,36860133630,45086948775,50866369710,61546280624,66420400891,70418173719,72970334076,80590022272,86771314031,90558485523,95693808463,112863340757,134203830735,153799910913,180030111359,218089977728,224561692650,252518218263,73616694709,44117799607,22552466245,22075987602,17622064892,12453459335,16340665432,21445775364,,,
Turks and Caicos Islands,TCA,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358744800,366707910,409753640,485598810,578645760,721891470,773489740,862683630,703175750,686787810,728789570,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1.2B,924.6M,943.3M
Chad,TCD,GDP (current US$),313582729,333975339,357635714,371767003,392247518,416926303,432794922,449826323,453980097,471635621,469266737,501866731,585427546,647199483,652532796,864602103,866044961,935360466,1113920123,1004316495,1033002402,876937560,834369860,832415806,919103735,1033069710,1067828247,1163426851,1482597299,1433686310,1738605558,1877138042,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1388506727,1710843361,1997005787,2742815195,4422855929,6649307057,7428701809,8650138069,10393834721,9290728773,10668102735,12172309523,12367363678,12953535496,13940768066,10950392220,10097778354,10000395242,11239167048,11.3B,10.7B,11.8B
Togo,TGO,GDP (current US$),121128073,126396470,132237442,143255785,166104068,187300336,216136264,231706475,241956911,267732446,253976626,286537525,335677637,406479906,560437743,617321669,619375134,777435020,824263842,891775907,1136408814,962347001,821651919,765746591,718148960,762359723,1060911735,1249099130,1378847487,1352949663,1628427515,1602299863,1692959110,1233496846,982624325,1309382885,1465448290,1498950899,1587345951,1576672792,1491891108,1482437752,1706698099,2115836353,2259992642,2281482855,2351584608,2662612348,3323677130,3379258565,3429461495,3872459250,3873308389,4321655656,4574986537,4180866177,6031632168,6395472574,7112200725,7.2B,7.6B,8.4B
Thailand,THA,GDP (current US$),2760747472,3034043574,3308912797,3540403457,3889129942,4388937649,5279230817,5638461442,6081009428,6695336567,7086538438,7375000024,8177884553,10838587358,13703000530,14882747955,16985211146,19779315170,24006570178,27371699083,32353440727,34846107862,36589797857,40042826244,41797592963,38900692712,43096746122,50535438696,61667199835,72250877410,85343063966,98234695722,111452869378,128889318947,146683499006,169278753532,183035114648,150180619367,113675561057,126669064387,126392233707,120296476180,134300851255,152280677649,172895749632,189318549680,221758196505,262942476722,291382991178,281710416557,341104820155,370819140947,397558222957,420333203150,407339454061,401296437425,413366150656,456356961443,506754616189,544.1B,499.7B,506.0B
Tajikistan,TJK,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631768953,1352000000,2156666667,1644325581,1518796992,1231040564,1043654822,921572115,1320242081,1086605267,860521119,1080768907,1221120799,1555301496,2076182461,2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,8271454301,6992393787,7536439875,7765014424,8.3B,8.1B,8.7B
Turkmenistan,TKM,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,2336448598,3010033445,3007518797,3188097768,3208098919,3200539816,3179225949,2561118608,2482228440,2378759975,2450349634,2605688065,2450564468,2904662605,3534803922,4461978499,5977560877,6838351088,8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286,36169428571,37926285714,40765428571,45.2B,,
Timor-Leste,TLS,GDP (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367087900,477443500,469506700,490439100,440764600,462283600,453805100,542795400,648492700,726882400,881827800,1042411500,1160389500,1395519600,1447307100,1594410900,1650618500,1615609700,1583876200,2.0B,1.9B,2.0B
Tonga,TON,GDP (current US$),,,,,,,,,,,,,,,,32506742,30036417,34139388,41567472,44667002,53260077,62242013,62068161,60863964,64248355,60058663,68195856,81667133,106657267,106344855,113563822,132201141,137066291,138489884,195990986,208871666,222100576,214991452,191504893,199214633,204849613,181116953,182763694,202246960,230657965,261797606,292232117,298513956,344428609,312377379,366840012,414523388,470714083,450643615,439878828,437006227,420540179,460379145,489235527,512.4M,488.8M,
